symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_last_accumulated_quantity,order_trade_time,usd_size
MELANIA,SELL,LIMIT,IOC,2059.98,0.190900,0.192700,FILLED,1771.31,2059.98,1756104355392,393.250182
THETA,SELL,LIMIT,IOC,654.8,0.8111,0.8179,FILLED,75.2,654.8,1756104355400,531.10828
SYS,SELL,LIMIT,IOC,142,0.0425700,0.0431300,FILLED,142,142,1756104355402,6.0449399999999995
ETH,SELL,LIMIT,IOC,0.137,4618.50,4637.09,FILLED,0.137,0.137,1756104355437,632.7345
SOL,SELL,LIMIT,IOC,0.56,201.3700,202.3600,FILLED,0.56,0.56,1756104355437,112.76720000000002
ETH_251226,SELL,LIMIT,IOC,0.004,4707.84,4753.98,FILLED,0.004,0.004,1756104355437,18.83136
PEOPLE,SELL,LIMIT,IOC,525,0.02000,0.02019,FILLED,497,525,1756104355437,10.5
ETH_250926,SELL,LIMIT,IOC,0.003,4616.95,4662.60,FILLED,0.003,0.003,1756104355437,13.85085
APE,SELL,LIMIT,IOC,16,0.5950,0.6008,FILLED,16,16,1756104355451,9.52
VIRTUAL,SELL,LIMIT,IOC,91.5,1.2317000,1.2428000,FILLED,53.5,91.5,1756104355498,112.70055
OP,SELL,LIMIT,IOC,624.3,0.7469000,0.7514000,FILLED,624.3,624.3,1756104355530,466.28966999999994
ICP,SELL,LIMIT,IOC,1043,5.108000,5.158487,FILLED,164,1043,1756104355530,5327.643999999999
JASMY,SELL,LIMIT,IOC,22343,0.015121,0.015414,FILLED,10970,22343,1756104355538,337.848503
SUI,SELL,LIMIT,IOC,175.3,3.504600,3.539500,FILLED,175.3,175.3,1756104355552,614.3563800000001
AVAX,SELL,LIMIT,IOC,18,24.5990,24.7190,FILLED,18,18,1756104355559,442.782
LTC,SELL,LIMIT,IOC,1.400,113.12,113.64,FILLED,1.400,1.400,1756104355572,158.368
DEXE,SELL,LIMIT,IOC,3.50,6.883000,6.988000,FILLED,3.50,3.50,1756104355572,24.0905
CHILLGUY,SELL,LIMIT,IOC,1249,0.0438000,0.0441873,FILLED,329,1249,1756104355588,54.706199999999995
DOGS,SELL,LIMIT,IOC,749374,0.0001442,0.0001450,FILLED,138288,749374,1756104355593,108.05973080000001
SYRUP,SELL,LIMIT,IOC,47,0.4167700,0.4209100,FILLED,47,47,1756104355611,19.588189999999997
1000FLOKI,SELL,LIMIT,IOC,24603,0.0996578,0.1006044,FILLED,3671,24603,1756104355769,2451.8808534
1000BONK,SELL,LIMIT,IOC,7844,0.0214542,0.0216530,FILLED,4399,7844,1756104355894,168.2867448
DOGE,SELL,LIMIT,IOC,456,0.221561,0.222990,FILLED,456,456,1756104355894,101.031816
AAVE,SELL,LIMIT,IOC,0.3,333.422,336.610,FILLED,0.3,0.3,1756104355894,100.0266
1000SHIB,SELL,LIMIT,IOC,3311,0.012529,0.012607,FILLED,3311,3311,1756104355894,41.483519
1INCH,SELL,LIMIT,IOC,135,0.2533,0.2557,FILLED,106,135,1756104355894,34.1955
SIREN,SELL,LIMIT,IOC,120,0.0877531,0.0891200,FILLED,120,120,1756104355894,10.530372
VET,SELL,LIMIT,IOC,2438,0.025811,0.025955,FILLED,2438,2438,1756104355894,62.927218
SEI,SELL,LIMIT,IOC,3508,0.2962000,0.2991000,FILLED,880,3508,1756104356077,1039.0696
WIF,SELL,LIMIT,IOC,624.2,0.8428000,0.8510000,FILLED,624.2,624.2,1756104356078,526.0757600000001
BTCUSDC,SELL,LIMIT,IOC,0.030,111467.2,111889.9,FILLED,0.016,0.030,1756104356095,3344.0159999999996
EPIC,SELL,LIMIT,IOC,2.5,2.454300,2.489200,FILLED,2.5,2.5,1756104356120,6.13575
ALGO,SELL,LIMIT,IOC,123.5,0.2580,0.2605,FILLED,123.5,123.5,1756104356167,31.863
WLD,SELL,LIMIT,IOC,6732,0.9227000,0.9327000,FILLED,2102,6732,1756104356213,6211.6164
XAI,SELL,LIMIT,IOC,1733,0.0497800,0.0502609,FILLED,401,1733,1756104356234,86.26874
STRK,SELL,LIMIT,IOC,557.0,0.1343000,0.1356000,FILLED,507.6,557.0,1756104356235,74.8051
FIL,SELL,LIMIT,IOC,28.9,2.302,2.315,FILLED,28.9,28.9,1756104356235,66.5278
IO,SELL,LIMIT,IOC,146.0,0.6031000,0.6093000,FILLED,13.2,146.0,1756104356235,88.0526
DOT,SELL,LIMIT,IOC,28.7,3.951,3.975,FILLED,28.7,28.7,1756104356235,113.3937
VTHO,SELL,LIMIT,IOC,39805,0.0018880,0.0019150,FILLED,39805,39805,1756104356235,75.15183999999999
POLYX,SELL,LIMIT,IOC,436,0.1304800,0.1323604,FILLED,21,436,1756104356235,56.88928000000001
LRC,SELL,LIMIT,IOC,444,0.08828,0.08956,FILLED,444,444,1756104356235,39.19632
LSK,SELL,LIMIT,IOC,268,0.382500,0.388127,FILLED,100,268,1756104356235,102.51
EPT,SELL,LIMIT,IOC,2046,0.0048440,0.0049100,FILLED,2046,2046,1756104356235,9.910824
NEIRO,SELL,LIMIT,IOC,702349,0.00036850,0.00037210,FILLED,644686,702349,1756104356263,258.8156065
XLM,SELL,LIMIT,IOC,5000,0.39284,0.39673,FILLED,36,5000,1756104356275,1964.2
PARTI,SELL,LIMIT,IOC,15294,0.1656000,0.1672000,FILLED,4909,15294,1756104356275,2532.6864
HBAR,SELL,LIMIT,IOC,5000,0.23929,0.24169,FILLED,44,5000,1756104356275,1196.45
LAYER,SELL,LIMIT,IOC,2550.0,0.546100,0.551294,FILLED,588.6,2550.0,1756104356275,1392.555
TRX,SELL,LIMIT,IOC,3088,0.35349,0.35577,FILLED,1638,3088,1756104356275,1091.5771200000001
AUCTION,SELL,LIMIT,IOC,179.53,9.955000,10.045331,FILLED,26.17,179.53,1756104356275,1787.22115
LINK,SELL,LIMIT,IOC,73.05,25.479,25.597,FILLED,31.96,73.05,1756104356275,1861.2409499999999
CFX,SELL,LIMIT,IOC,2754,0.1835100,0.1852264,FILLED,1936,2754,1756104356275,505.38654
PROM,SELL,LIMIT,IOC,200.0,8.8790000,9.0071260,FILLED,29.8,200.0,1756104356275,1775.8
QNT,SELL,LIMIT,IOC,2.6,104.020000,105.030769,FILLED,0.8,2.6,1756104356358,270.452
SOPH,SELL,LIMIT,IOC,2842,0.0318310,0.0321500,FILLED,26,2842,1756104356367,90.463702
POL,SELL,LIMIT,IOC,969,0.2412500,0.2436489,FILLED,492,969,1756104356457,233.77124999999998
XRP,SELL,LIMIT,IOC,17.2,2.9479,2.9626,FILLED,17.2,17.2,1756104356487,50.70388
THETA,SELL,LIMIT,IOC,45.7,0.8109,0.8180,FILLED,45.7,45.7,1756104356621,37.05813
BTC,SELL,LIMIT,IOC,0.020,111447.70,111861.10,FILLED,0.020,0.020,1756104356644,2228.954
USUAL,SELL,LIMIT,IOC,7399,0.0685700,0.0692976,FILLED,520,7399,1756104356655,507.34943000000004
MELANIA,SELL,LIMIT,IOC,433.78,0.190700,0.192700,FILLED,433.78,433.78,1756104356673,82.721846
BIO,BUY,LIMIT,IOC,40951,0.2488200,0.2457912,FILLED,4037,40951,1756104357105,10189.42782
ICP,SELL,LIMIT,IOC,170,5.108000,5.159000,FILLED,170,170,1756104357106,868.3599999999999
DOGS,SELL,LIMIT,IOC,112804749,0.0001433,0.0001451,FILLED,2670904,112804749,1756104357137,16164.920531699998
PNUT,SELL,LIMIT,IOC,4365,0.2176500,0.2197563,FILLED,30,4365,1756104357242,950.0422500000001
ETH,BUY,LIMIT,IOC,0.591,4656.71,4638.85,FILLED,0.586,0.591,1756104357271,2752.11561
JUP,SELL,LIMIT,IOC,4012,0.4979000,0.5029000,FILLED,1608,4012,1756104357319,1997.5748
LTC,SELL,LIMIT,IOC,10.395,113.10,113.67,FILLED,10.395,10.395,1756104357346,1175.6744999999999
INIT,SELL,LIMIT,IOC,1296,0.3665000,0.3699000,FILLED,532,1296,1756104357451,474.984
DOT,SELL,LIMIT,IOC,87.4,3.950,3.976,FILLED,34.9,87.4,1756104357490,345.23
BTC,SELL,LIMIT,IOC,0.010,111424.50,111858.30,FILLED,0.010,0.010,1756104358029,1114.2450000000001
NEAR,SELL,LIMIT,IOC,31,2.5280,2.5530,FILLED,31,31,1756104358061,78.368
MAGIC,SELL,LIMIT,IOC,32566.6,0.213300,0.215690,FILLED,1308.1,32566.6,1756104358109,6946.455779999999
GRASS,SELL,LIMIT,IOC,7234.4,0.7563000,0.7620148,FILLED,1136.4,7234.4,1756104358109,5471.376719999999
SAGA,SELL,LIMIT,IOC,14956.9,0.2582000,0.2606630,FILLED,1615.8,14956.9,1756104358139,3861.8715799999995
DOGS,SELL,LIMIT,IOC,4764,0.0001437,0.0001451,FILLED,4764,4764,1756104358197,0.6845867999999999
HYPER,SELL,LIMIT,IOC,46,0.3045000,0.3072000,FILLED,46,46,1756104358203,14.007
NEIRO,SELL,LIMIT,IOC,29672,0.00036850,0.00037210,FILLED,29672,29672,1756104358277,10.934132
BIO,BUY,LIMIT,IOC,328,0.2484000,0.2458900,FILLED,133,328,1756104358292,81.4752
ETC,SELL,LIMIT,IOC,32.81,22.199,22.307,FILLED,17.31,32.81,1756104358300,728.3491900000001
LINK,SELL,LIMIT,IOC,6.00,25.477,25.595,FILLED,6.00,6.00,1756104358312,152.862
ARC,SELL,LIMIT,IOC,49795,0.0193400,0.0195987,FILLED,3365,49795,1756104358379,963.0353
AERO,SELL,LIMIT,IOC,119.9,1.3491000,1.3624000,FILLED,119.9,119.9,1756104358379,161.75709
1000SHIB,SELL,LIMIT,IOC,635,0.012526,0.012605,FILLED,635,635,1756104358451,7.95401
AVAAI,SELL,LIMIT,IOC,111705,0.0255800,0.0267034,FILLED,62771,111705,1756104358657,2857.4139
BNB,SELL,LIMIT,IOC,0.09,861.840,866.150,FILLED,0.09,0.09,1756104359044,77.5656
LTC,SELL,LIMIT,IOC,1.366,113.08,113.64,FILLED,1.366,1.366,1756104359078,154.46728000000002
FIL,SELL,LIMIT,IOC,194.9,2.302,2.315,FILLED,194.9,194.9,1756104359090,448.6598
WCT,SELL,LIMIT,IOC,53,0.3210000,0.3240000,FILLED,18,53,1756104359094,17.013
TRB,SELL,LIMIT,IOC,3.8,34.878,35.230,FILLED,3.8,3.8,1756104359200,132.5364
AVAX,SELL,LIMIT,IOC,1522,24.5530,24.7080,FILLED,79,1522,1756104359253,37369.666000000005
NEO,SELL,LIMIT,IOC,80.32,7.887,7.965,FILLED,28.86,80.32,1756104359265,633.4838399999999
DOT,SELL,LIMIT,IOC,566.6,3.949,3.975,FILLED,566.6,566.6,1756104359301,2237.5034
BTC,SELL,LIMIT,IOC,0.008,111426.00,111850.30,FILLED,0.008,0.008,1756104359301,891.408
MAGIC,SELL,LIMIT,IOC,4848.6,0.213500,0.215700,FILLED,121.1,4848.6,1756104359302,1035.1761000000001
LINK,SELL,LIMIT,IOC,5.00,25.469,25.582,FILLED,5.00,5.00,1756104359329,127.345
GRASS,SELL,LIMIT,IOC,18.6,0.7566000,0.7625000,FILLED,18.6,18.6,1756104359330,14.072760000000002
XRP,SELL,LIMIT,IOC,9.5,2.9482,2.9627,FILLED,9.5,9.5,1756104359330,28.0079
ATOM,SELL,LIMIT,IOC,2.11,4.594,4.620,FILLED,2.11,2.11,1756104359330,9.693340000000001
MYX,SELL,LIMIT,IOC,5,1.1555000,1.1735000,FILLED,5,5,1756104359330,5.7775
ARB,SELL,LIMIT,IOC,37.8,0.554700,0.557900,FILLED,37.8,37.8,1756104359330,20.96766
ETH,SELL,LIMIT,IOC,0.007,4620.18,4638.39,FILLED,0.007,0.007,1756104359330,32.341260000000005
ENA,SELL,LIMIT,IOC,3718,0.6561000,0.6627000,FILLED,3718,3718,1756104359340,2439.3798
1000BONK,SELL,LIMIT,IOC,149365,0.0214380,0.0216527,FILLED,26253,149365,1756104359340,3202.0868699999996
APT,SELL,LIMIT,IOC,97.6,4.45810,4.50300,FILLED,97.6,97.6,1756104359392,435.11055999999996
ETC,SELL,LIMIT,IOC,0.84,22.196,22.309,FILLED,0.84,0.84,1756104359472,18.64464
ADA,SELL,LIMIT,IOC,1375,0.87980,0.88410,FILLED,1375,1375,1756104359503,1209.7250000000001
PUMP,SELL,LIMIT,IOC,494255,0.0027420,0.0027680,FILLED,494255,494255,1756104359512,1355.24721
SUI,SELL,LIMIT,IOC,185.1,3.505500,3.540900,FILLED,185.1,185.1,1756104359512,648.86805
OL,SELL,LIMIT,IOC,353,0.0340800,0.0345500,FILLED,353,353,1756104360121,12.03024
DOT,SELL,LIMIT,IOC,2601.3,3.949,3.975,FILLED,347.6,2601.3,1756104360510,10272.5337
SAGA,SELL,LIMIT,IOC,781.6,0.2581000,0.2607000,FILLED,781.6,781.6,1756104360510,201.73096
TOKEN,SELL,LIMIT,IOC,186045,0.0131500,0.0133271,FILLED,22630,186045,1756104360583,2446.49175
ARC,SELL,LIMIT,IOC,117353,0.0193100,0.0195900,FILLED,5089,117353,1756104360583,2266.0864300000003
A2Z,SELL,LIMIT,IOC,292473,0.0051650,0.0052150,FILLED,20175,292473,1756104360583,1510.623045
AI16Z,SELL,LIMIT,IOC,11825.1,0.1167000,0.1184000,FILLED,5877.8,11825.1,1756104360583,1379.98917
COOKIE,SELL,LIMIT,IOC,12836,0.1330000,0.1343000,FILLED,6846,12836,1756104360583,1707.188
AKT,SELL,LIMIT,IOC,1146.2,1.1470000,1.1636277,FILLED,80.1,1146.2,1756104360584,1314.6914000000002
RSR,SELL,LIMIT,IOC,95461,0.007962,0.008043,FILLED,34743,95461,1756104360584,760.060482
SWARMS,SELL,LIMIT,IOC,79128,0.0186300,0.0188820,FILLED,14852,79128,1756104360584,1474.15464
DUSK,SELL,LIMIT,IOC,6514,0.06568,0.06636,FILLED,204,6514,1756104360584,427.83952
PIPPIN,SELL,LIMIT,IOC,15687,0.0149200,0.0151400,FILLED,13913,15687,1756104360584,234.05004
AIXBT,SELL,LIMIT,IOC,3158,0.1100800,0.1112100,FILLED,1452,3158,1756104360584,347.63264
DOOD,SELL,LIMIT,IOC,43968,0.0030893,0.0031314,FILLED,3427,43968,1756104360584,135.8303424
CTSI,SELL,LIMIT,IOC,25547,0.0752,0.0763,FILLED,7459,25547,1756104361137,1921.1344000000001
JTO,SELL,LIMIT,IOC,361,1.882800,1.902173,FILLED,22,361,1756104361137,679.6908
SHELL,SELL,LIMIT,IOC,332,0.1358000,0.1377000,FILLED,332,332,1756104361258,45.0856
OL,SELL,LIMIT,IOC,176,0.0340500,0.0345400,FILLED,176,176,1756104361282,5.992799999999999
C98,SELL,LIMIT,IOC,12739,0.0490,0.0497,FILLED,423,12739,1756104361300,624.211
BTC,SELL,LIMIT,IOC,0.214,111421.30,111870.90,FILLED,0.214,0.214,1756104361577,23844.1582
ARB,SELL,LIMIT,IOC,1409.8,0.554500,0.557800,FILLED,125.4,1409.8,1756104362069,781.7341
ARC,SELL,LIMIT,IOC,180577,0.0193000,0.0195621,FILLED,34802,180577,1756104362091,3485.1361
DUSK,SELL,LIMIT,IOC,2103,0.06554,0.06638,FILLED,2103,2103,1756104362110,137.83062
AVAX,SELL,LIMIT,IOC,3,24.5870,24.6920,FILLED,3,3,1756104362269,73.761
NEO,SELL,LIMIT,IOC,78.56,7.886,7.960,FILLED,25.40,78.56,1756104362305,619.52416
ARKM,SELL,LIMIT,IOC,2779,0.5179000,0.5230316,FILLED,1700,2779,1756104362335,1439.2441000000001
LAYER,SELL,LIMIT,IOC,706.2,0.545900,0.551200,FILLED,558.0,706.2,1756104362387,385.5145800000001
C98,SELL,LIMIT,IOC,13291,0.0489,0.0497,FILLED,6442,13291,1756104362441,649.9299
1000LUNC,SELL,LIMIT,IOC,6550,0.0583400,0.0588928,FILLED,357,6550,1756104362441,382.127
ADA,SELL,LIMIT,IOC,2943,0.87970,0.88400,FILLED,2937,2943,1756104362514,2588.9571
ACE,SELL,LIMIT,IOC,51.29,0.545800,0.553635,FILLED,33.19,51.29,1756104362550,27.994082
ICP,SELL,LIMIT,IOC,491,5.104000,5.153621,FILLED,16,491,1756104363066,2506.064
DUSK,SELL,LIMIT,IOC,518,0.06539,0.06639,FILLED,518,518,1756104363472,33.87202
OM,SELL,LIMIT,IOC,3954.2,0.2274000,0.2295990,FILLED,40.8,3954.2,1756104363640,899.18508
MKR,SELL,LIMIT,IOC,0.064,1493.80,1502.46,FILLED,0.001,0.064,1756104364059,95.6032
AVAX,SELL,LIMIT,IOC,4,24.5770,24.6880,FILLED,4,4,1756104364072,98.308
FXS,SELL,LIMIT,IOC,8.6,2.706400,2.732419,FILLED,0.4,8.6,1756104364107,23.275039999999997
HOOK,SELL,LIMIT,IOC,76.7,0.110600,0.112300,FILLED,76.7,76.7,1756104364155,8.48302
GRASS,SELL,LIMIT,IOC,540.1,0.7557000,0.7625000,FILLED,72.6,540.1,1756104364215,408.15357000000006
SYRUP,SELL,LIMIT,IOC,1,0.4165800,0.4207300,FILLED,1,1,1756104364295,0.41658
SUSHI,SELL,LIMIT,IOC,226,0.7963,0.8040,FILLED,202,226,1756104364366,179.9638
BTC,SELL,LIMIT,IOC,0.026,111418.40,111864.50,FILLED,0.008,0.026,1756104364404,2896.8783999999996
ETHFI,SELL,LIMIT,IOC,232.9,1.1904000,1.2024000,FILLED,146.3,232.9,1756104364472,277.24415999999997
CHZ,SELL,LIMIT,IOC,24543,0.03950,0.03989,FILLED,9004,24543,1756104364506,969.4485
BB,SELL,LIMIT,IOC,1434,0.1411300,0.1430862,FILLED,77,1434,1756104364566,202.38042000000002
ADA,SELL,LIMIT,IOC,235,0.87960,0.88390,FILLED,235,235,1756104364566,206.70600000000002
XRP,SELL,LIMIT,IOC,71.1,2.9481,2.9626,FILLED,71.1,71.1,1756104364566,209.60990999999999
TRX,SELL,LIMIT,IOC,601,0.35352,0.35572,FILLED,224,601,1756104364566,212.46552
AIXBT,SELL,LIMIT,IOC,13668,0.1057700,0.1111871,FILLED,1184,13668,1756104364941,1445.66436
LINK,SELL,LIMIT,IOC,0.78,25.458,25.587,FILLED,0.78,0.78,1756104365053,19.85724
ETH,SELL,LIMIT,IOC,1.000,4618.93,4637.71,FILLED,1.000,1.000,1756104365077,4618.93
FIL,SELL,LIMIT,IOC,2.7,2.301,2.315,FILLED,2.7,2.7,1756104365140,6.212700000000001
AEVO,SELL,LIMIT,IOC,1552.1,0.0966000,0.0981000,FILLED,1552.1,1552.1,1756104365186,149.93286
AVAX,SELL,LIMIT,IOC,16,24.5660,24.7000,FILLED,16,16,1756104365235,393.056
T,BUY,LIMIT,IOC,500,0.0170500,0.0168100,FILLED,500,500,1756104365351,8.525
DOGE,SELL,LIMIT,IOC,769,0.221620,0.223120,FILLED,769,769,1756104365355,170.42578
MKR,SELL,LIMIT,IOC,0.078,1493.60,1502.70,FILLED,0.078,0.078,1756104365355,116.5008
GMT,SELL,LIMIT,IOC,135687,0.04070,0.04111,FILLED,6553,135687,1756104365472,5522.4609
A2Z,SELL,LIMIT,IOC,1841,0.0051640,0.0052160,FILLED,1841,1841,1756104365539,9.506924
ADA,SELL,LIMIT,IOC,1018,0.87940,0.88430,FILLED,1018,1018,1756104365592,895.2292
BAKE,SELL,LIMIT,IOC,2593,0.0823,0.0840,FILLED,2593,2593,1756104366555,213.4039
XTZ,SELL,LIMIT,IOC,224.5,0.801,0.809,FILLED,142.3,224.5,1756104366617,179.8245
BTC,SELL,LIMIT,IOC,0.009,111406.10,111834.50,FILLED,0.009,0.009,1756104367030,1002.6549
HUMA,SELL,LIMIT,IOC,1020,0.0251350,0.0253840,FILLED,1020,1020,1756104367088,25.637700000000002
CYBER,SELL,LIMIT,IOC,274.8,2.029000,2.060000,FILLED,139.6,274.8,1756104367378,557.5692
BNB,SELL,LIMIT,IOC,0.03,861.900,866.260,FILLED,0.03,0.03,1756104367514,25.857
HOOK,SELL,LIMIT,IOC,407.1,0.110500,0.112400,FILLED,407.1,407.1,1756104368195,44.984550000000006
BTCUSDC,SELL,LIMIT,IOC,0.009,111435.3,111868.7,FILLED,0.009,0.009,1756104368228,1002.9177
ONT,SELL,LIMIT,IOC,183.5,0.1907,0.1933,FILLED,98.1,183.5,1756104368232,34.99345
BTC,SELL,LIMIT,IOC,0.003,111400.50,111842.40,FILLED,0.003,0.003,1756104368254,334.2015
BNB,SELL,LIMIT,IOC,0.13,861.760,866.190,FILLED,0.13,0.13,1756104368574,112.0288
GOAT,SELL,LIMIT,IOC,1,0.0883600,0.0892400,FILLED,1,1,1756104369112,0.08836
BTC,SELL,LIMIT,IOC,0.265,111399.80,111824.50,FILLED,0.237,0.265,1756104370041,29520.947000000004
ETH,SELL,LIMIT,IOC,5.343,4617.04,4634.15,FILLED,0.355,5.343,1756104370047,24668.84472
ONT,SELL,LIMIT,IOC,173.8,0.1906,0.1929,FILLED,173.8,173.8,1756104370053,33.12628
VVV,SELL,LIMIT,IOC,25.63,2.964000,3.007000,FILLED,25.63,25.63,1756104370086,75.96732
XLM,SELL,LIMIT,IOC,250,0.39290,0.39675,FILLED,250,250,1756104370202,98.22500000000001
TRX,SELL,LIMIT,IOC,750,0.35347,0.35571,FILLED,515,750,1756104370202,265.1025
ADA,SELL,LIMIT,IOC,100,0.88010,0.88410,FILLED,100,100,1756104370202,88.01
XRP,SELL,LIMIT,IOC,30.0,2.9483,2.9618,FILLED,30.0,30.0,1756104370202,88.449
ETH,SELL,LIMIT,IOC,1.061,4616.69,4628.51,FILLED,1.061,1.061,1756104371141,4898.3080899999995
XRP,SELL,LIMIT,IOC,464.8,2.9475,2.9608,FILLED,444.4,464.8,1756104371204,1369.998
BTC,SELL,LIMIT,IOC,0.001,111392.60,111827.50,FILLED,0.001,0.001,1756104371239,111.3926
XRPUSDC,SELL,LIMIT,IOC,338.7,2.9483,2.9609,FILLED,338.7,338.7,1756104371323,998.58921
ENA,SELL,LIMIT,IOC,1422,0.6560000,0.6620000,FILLED,1422,1422,1756104371838,932.832
TUT,SELL,LIMIT,IOC,33291,0.0591600,0.0600508,FILLED,3966,33291,1756104371905,1969.4955599999998
1000SATS,SELL,LIMIT,IOC,35799522,0.0000388,0.0000391,FILLED,4836162,35799522,1756104371905,1389.0214536
SYN,SELL,LIMIT,IOC,6972,0.1365000,0.1385000,FILLED,2313,6972,1756104371905,951.6780000000001
ETH,SELL,LIMIT,IOC,0.259,4615.30,4629.63,FILLED,0.259,0.259,1756104372222,1195.3627000000001
SOL,SELL,LIMIT,IOC,0.03,201.3000,202.3200,FILLED,0.03,0.03,1756104372233,6.039
TRUMP,SELL,LIMIT,IOC,52.78,8.391000,8.473000,FILLED,52.78,52.78,1756104372239,442.87698
USELESS,SELL,LIMIT,IOC,359,0.2417000,0.2455000,FILLED,359,359,1756104372272,86.7703
PENGU,SELL,LIMIT,IOC,1192,0.0319760,0.0322770,FILLED,1192,1192,1756104372286,38.115392
1000BONK,SELL,LIMIT,IOC,3551,0.0214520,0.0216530,FILLED,3551,3551,1756104372286,76.176052
FARTCOIN,SELL,LIMIT,IOC,59.0,0.9165000,0.9257000,FILLED,59.0,59.0,1756104372286,54.073499999999996
ETHUSDC,SELL,LIMIT,IOC,0.412,4617.72,4631.88,FILLED,0.412,0.412,1756104372291,1902.50064
SOLUSDC,SELL,LIMIT,IOC,1.87,201.2500,202.2100,FILLED,1.87,1.87,1756104372291,376.33750000000003
CRVUSDC,SELL,LIMIT,IOC,245.1,0.8561000,0.8642000,FILLED,239.3,245.1,1756104372292,209.83011
ADAUSDC,SELL,LIMIT,IOC,305.1,0.876300,0.884100,FILLED,305.1,305.1,1756104372292,267.35913
BNBUSDC,SELL,LIMIT,IOC,0.51,861.790,865.720,FILLED,0.51,0.51,1756104372292,439.5129
BCHUSDC,SELL,LIMIT,IOC,0.336,566.07,568.74,FILLED,0.245,0.336,1756104372292,190.19952000000004
BB,SELL,LIMIT,IOC,755,0.1411800,0.1429402,FILLED,157,755,1756104372292,106.5909
PYTH,SELL,LIMIT,IOC,911,0.1186400,0.1196500,FILLED,911,911,1756104372292,108.08104
TRX,SELL,LIMIT,IOC,193,0.35351,0.35570,FILLED,193,193,1756104372292,68.22743
ENAUSDC,SELL,LIMIT,IOC,18,0.6563000,0.6625000,FILLED,18,18,1756104372292,11.8134
1000BONKUSDC,SELL,LIMIT,IOC,406,0.0214660,0.0216540,FILLED,406,406,1756104372292,8.715195999999999
BTC,SELL,LIMIT,IOC,0.003,111391.60,111778.50,FILLED,0.003,0.003,1756104372315,334.1748
XRP,SELL,LIMIT,IOC,332.6,2.9474,2.9609,FILLED,332.6,332.6,1756104372342,980.30524
1000LUNC,SELL,LIMIT,IOC,2600,0.0582900,0.0588500,FILLED,734,2600,1756104372381,151.554
YFI,SELL,LIMIT,IOC,0.005,5561.0,5617.0,FILLED,0.005,0.005,1756104372401,27.805
UXLINK,SELL,LIMIT,IOC,18783,0.3084000,0.3130707,FILLED,649,18783,1756104372412,5792.6772
APE,SELL,LIMIT,IOC,796,0.5949,0.6005,FILLED,183,796,1756104372429,473.5404
BNB,SELL,LIMIT,IOC,0.69,861.740,865.630,FILLED,0.69,0.69,1756104372429,594.6006
1000000MOG,SELL,LIMIT,IOC,408.8,1.0344000,1.0456000,FILLED,408.8,408.8,1756104372466,422.86272
BANANA,SELL,LIMIT,IOC,56.9,21.5510000,21.8546783,FILLED,1.1,56.9,1756104372478,1226.2519
CHESS,SELL,LIMIT,IOC,9417,0.0738400,0.0748802,FILLED,891,9417,1756104372478,695.35128
TST,SELL,LIMIT,IOC,43251,0.0268300,0.0272203,FILLED,2458,43251,1756104372478,1160.42433
AUCTION,SELL,LIMIT,IOC,10.21,9.944000,10.045000,FILLED,0.67,10.21,1756104372478,101.52824000000001
XTZ,SELL,LIMIT,IOC,51.8,0.801,0.809,FILLED,51.8,51.8,1756104372481,41.4918
ERA,SELL,LIMIT,IOC,86,0.8141000,0.8223000,FILLED,79,86,1756104372487,70.0126
LINK,SELL,LIMIT,IOC,4.00,25.458,25.564,FILLED,4.00,4.00,1756104372491,101.832
BTCUSDC,SELL,LIMIT,IOC,0.008,111418.1,111809.9,FILLED,0.006,0.008,1756104372493,891.3448000000001
GUN,SELL,LIMIT,IOC,20972,0.0243100,0.0246756,FILLED,9112,20972,1756104372494,509.82931999999994
XRPUSDC,SELL,LIMIT,IOC,561.6,2.9481,2.9614,FILLED,362.0,561.6,1756104372547,1655.6529600000001
DOGE,SELL,LIMIT,IOC,322,0.221600,0.222950,FILLED,322,322,1756104372548,71.3552
SANTOS,SELL,LIMIT,IOC,22.6,2.0770000,2.1070000,FILLED,13.0,22.6,1756104372548,46.940200000000004
IOST,SELL,LIMIT,IOC,9119,0.003703,0.003758,FILLED,9119,9119,1756104372548,33.767657
PIPPIN,SELL,LIMIT,IOC,6215,0.0149100,0.0151300,FILLED,6215,6215,1756104372583,92.66565
ADA,SELL,LIMIT,IOC,166,0.87980,0.88360,FILLED,166,166,1756104373057,146.0468
ONT,SELL,LIMIT,IOC,57.7,0.1905,0.1930,FILLED,57.7,57.7,1756104373058,10.991850000000001
UNI,SELL,LIMIT,IOC,2,10.4230,10.4780,FILLED,2,2,1756104373104,20.846
QTUM,SELL,LIMIT,IOC,21.4,3.107,3.155,FILLED,21.4,21.4,1756104373119,66.4898
ETH_250926,SELL,LIMIT,IOC,0.078,4613.09,4656.13,FILLED,0.024,0.078,1756104373183,359.82102000000003
ETH,SELL,LIMIT,IOC,1.126,4613.90,4629.68,FILLED,0.635,1.126,1756104373252,5195.251399999999
XPL,SELL,LIMIT,IOC,1845,0.5373000,0.5446144,FILLED,161,1845,1756104373252,991.3185
XRP,SELL,LIMIT,IOC,130.1,2.9468,2.9615,FILLED,51.5,130.1,1756104373364,383.37868
