Event Time,Symbol,Aggregate Trade ID,Price,Quantity,First Trade ID,Trade Time,Is Buyer Maker,USD Size
2025-08-25 14:23:31,ETHUSDT,2411059949,4520.00,1002.046,6273441217,1756149811597,True,4529247.92
2025-08-25 14:23:31,ETHUSDT,2411059953,4520.00,1450.641,6273441276,1756149811628,True,6556897.32
2025-08-25 14:23:31,ETHUSDT,2411059954,4520.01,173.140,6273441321,1756149811685,False,782594.53
2025-08-25 14:23:31,ETHUSDT,2411060107,4520.79,162.434,6273441829,1756149811939,True,734330.00
2025-08-25 14:23:39,ETHUSDT,2411060541,4515.89,268.807,6273442910,1756149819514,False,1213902.84
2025-08-25 14:23:42,ETHUSDT,2411060894,4516.60,152.924,6273443798,1756149822081,False,690696.54
2025-08-25 14:23:43,ETHUSDT,2411061258,4517.19,116.417,6273444735,1756149823913,False,525877.71
2025-08-25 14:24:01,ETHUSDT,2411061908,4520.00,143.895,6273446507,1756149841634,True,650405.40
2025-08-25 14:24:03,ETHUSDT,2411062165,4520.28,163.698,6273447125,1756149843178,True,739960.80
2025-08-25 14:24:06,ETHUSDT,2411062274,4520.96,143.805,6273447509,1756149846949,True,650136.65
2025-08-25 14:24:06,ETHUSDT,2411062353,4520.01,138.665,6273447726,1756149846950,True,626767.19
2025-08-25 14:24:06,ETHUSDT,2411062354,4520.00,864.147,6273447731,1756149846968,True,3905944.44
2025-08-25 14:24:07,ETHUSDT,2411062435,4518.98,142.628,6273447921,1756149847653,False,644533.08
2025-08-25 14:24:10,ETHUSDT,2411062542,4520.01,164.752,6273448331,1756149850182,False,744680.69
2025-08-25 14:24:10,ETHUSDT,2411062545,4520.01,2672.462,6273448343,1756149850413,False,12079554.96
2025-08-25 14:24:10,ETHUSDT,2411062699,4520.81,254.615,6273448832,1756149850976,False,1151066.04
2025-08-25 14:24:15,ETHUSDT,2411062769,4521.20,111.979,6273449088,1756149855506,False,506279.45
2025-08-25 14:24:32,ETHUSDT,2411063450,4520.00,242.482,6273450806,1756149872264,True,1096018.64
2025-08-25 14:24:33,BTCUSDT,2833720820,111947.20,5.572,6584405593,1756149873867,True,623769.80
2025-08-25 14:24:47,ETHUSDT,2411063811,4517.50,242.269,6273451899,1756149887207,True,1094450.21
2025-08-25 14:24:50,ETHUSDT,2411064040,4515.01,126.341,6273452531,1756149890021,False,570430.88
2025-08-25 14:24:56,ETHUSDT,2411064194,4514.50,153.834,6273452927,1756149896054,True,694483.59
2025-08-25 14:24:58,ETHUSDT,2411064449,4512.60,110.920,6273453729,1756149898350,True,500537.59
2025-08-25 14:25:00,BTCUSDT,2833721237,111874.40,5.210,6584406489,1756149900279,False,582865.62
2025-08-25 14:25:02,ETHUSDT,2411064619,4514.51,136.769,6273454165,1756149902307,False,617445.02
2025-08-25 14:25:02,ETHUSDT,2411064666,4515.00,294.723,6273454308,1756149902395,False,1330674.34
2025-08-25 14:25:02,BTCUSDT,2833721309,111887.50,4.825,6584406663,1756149902435,False,539857.19
2025-08-25 14:25:43,ETHUSDT,2411066300,4517.47,169.550,6273458887,1756149943487,True,765937.04
2025-08-25 14:25:50,BTCUSDT,2833722192,111972.60,7.511,6584408449,1756149950673,True,841026.20
2025-08-25 14:26:03,ETHUSDT,2411066747,4517.00,116.600,6273459964,1756149963881,False,526682.20
2025-08-25 14:26:28,ETHUSDT,2411067675,4523.95,117.602,6273462699,1756149988259,False,532025.57
2025-08-25 14:26:38,ETHUSDT,2411068028,4523.13,118.302,6273463929,1756149998358,False,535095.33
2025-08-25 14:27:10,ETHUSDT,2411069077,4522.69,149.229,6273466925,1756150030140,True,674916.51
2025-08-25 14:27:16,ETHUSDT,2411069324,4524.99,176.685,6273467581,1756150036370,True,799497.86
2025-08-25 14:27:54,BTCUSDT,2833723982,111859.90,5.523,6584412422,1756150074392,False,617802.23
2025-08-25 14:28:32,BTCUSDT,2833724383,111861.30,5.005,6584413407,1756150112069,True,559865.81
2025-08-25 14:30:00,BTCUSDT,2833725155,111924.30,13.764,6584415028,1756150200255,True,1540526.07
2025-08-25 14:30:03,BTCUSDT,2833725315,111892.00,12.209,6584415413,1756150203786,False,1366089.43
2025-08-25 14:30:14,ETHUSDT,2411074177,4520.91,324.823,6273480390,1756150214409,False,1468495.55
2025-08-25 14:30:37,ETHUSDT,2411074938,4516.40,140.371,6273482335,1756150237041,False,633971.58
2025-08-25 14:30:43,ETHUSDT,2411075329,4513.15,117.989,6273483399,1756150243230,True,532502.06
2025-08-25 14:30:44,BTCUSDT,2833726322,111830.90,4.610,6584417521,1756150244386,True,515540.45
2025-08-25 14:30:54,ETHUSDT,2411076020,4511.79,132.848,6273485490,1756150254059,True,599382.28
2025-08-25 14:30:56,ETHUSDT,2411076198,4510.00,586.572,6273485918,1756150256067,True,2645439.72
2025-08-25 14:30:59,ETHUSDT,2411076503,4510.09,711.374,6273486859,1756150259933,False,3208360.76
2025-08-25 14:31:06,ETHUSDT,2411077112,4508.03,138.574,6273488369,1756150266055,False,624695.75
2025-08-25 14:31:11,ETHUSDT,2411077523,4505.17,122.525,6273489532,1756150271867,True,551995.95
2025-08-25 14:31:11,ETHUSDT,2411077538,4505.18,150.066,6273489627,1756150271884,False,676074.34
2025-08-25 14:31:14,ETHUSDT,2411077711,4505.00,264.777,6273490267,1756150274346,True,1192820.39
2025-08-25 14:31:16,ETHUSDT,2411077876,4504.62,185.710,6273490785,1756150276035,True,836552.98
2025-08-25 14:31:17,ETHUSDT,2411078473,4502.00,163.657,6273492890,1756150277042,True,736783.81
2025-08-25 14:31:17,ETHUSDT,2411078571,4501.00,159.637,6273493314,1756150277044,True,718526.14
2025-08-25 14:31:17,BTCUSDT,2833727005,111740.80,8.815,6584419167,1756150277052,True,984995.15
2025-08-25 14:31:17,ETHUSDT,2411078574,4500.95,235.920,6273493430,1756150277044,True,1061864.12
2025-08-25 14:31:17,ETHUSDT,2411078610,4500.57,237.008,6273493558,1756150277044,True,1066671.09
2025-08-25 14:31:17,SOLUSDT,948329575,193.0000,9339.32,2601981456,1756150277094,True,1802488.76
2025-08-25 14:31:17,ETHUSDT,2411078654,4500.10,615.734,6273493720,1756150277045,True,2770864.57
2025-08-25 14:31:17,ETHUSDT,2411078664,4500.00,1102.488,6273493765,1756150277045,True,4961196.00
2025-08-25 14:31:17,ETHUSDT,2411079009,4500.00,330.843,6273496321,1756150277610,True,1488793.50
2025-08-25 14:31:17,ETHUSDT,2411079017,4500.00,236.480,6273496735,1756150277628,True,1064160.00
2025-08-25 14:31:17,ETHUSDT,2411079019,4500.00,352.980,6273496878,1756150277630,True,1588410.00
2025-08-25 14:31:17,ETHUSDT,2411079021,4500.00,362.244,6273496932,1756150277637,True,1630098.00
2025-08-25 14:31:17,ETHUSDT,2411079023,4500.00,476.245,6273496951,1756150277643,True,2143102.50
2025-08-25 14:31:17,ETHUSDT,2411079106,4499.00,121.960,6273497301,1756150277668,True,548698.04
2025-08-25 14:31:17,ETHUSDT,2411079196,4498.37,156.593,6273497633,1756150277722,False,704413.25
2025-08-25 14:31:18,ETHUSDT,2411079390,4498.53,129.206,6273498363,1756150278478,True,581237.07
2025-08-25 14:31:18,ETHUSDT,2411079392,4498.42,120.899,6273498373,1756150278480,True,543854.48
2025-08-25 14:31:18,ETHUSDT,2411079429,4498.38,121.427,6273498576,1756150278744,True,546224.79
2025-08-25 14:31:18,ETHUSDT,2411079430,4498.37,192.753,6273498587,1756150278750,True,867074.31
2025-08-25 14:31:18,ETHUSDT,2411079498,4497.75,144.190,6273498818,1756150278841,False,648530.57
2025-08-25 14:31:19,ETHUSDT,2411079828,4495.00,328.478,6273499896,1756150279393,True,1476508.61
2025-08-25 14:31:19,ETHUSDT,2411080329,4494.00,243.231,6273501396,1756150279913,True,1093080.11
2025-08-25 14:31:20,ETHUSDT,2411080655,4493.70,475.199,6273502127,1756150280239,False,2135401.75
2025-08-25 14:31:20,ETHUSDT,2411080748,4493.00,145.686,6273502445,1756150280256,True,654567.20
2025-08-25 14:31:20,ETHUSDT,2411081329,4490.69,112.992,6273504195,1756150280278,True,507412.04
2025-08-25 14:31:20,ETHUSDT,2411081674,4490.00,114.967,6273505069,1756150280287,True,516201.83
2025-08-25 14:31:20,BTCUSDT,2833727264,111709.10,12.452,6584419917,1756150280850,True,1391001.71
2025-08-25 14:31:21,ETHUSDT,2411082226,4493.49,124.138,6273506757,1756150281244,True,557812.86
2025-08-25 14:31:21,ETHUSDT,2411082748,4492.34,115.152,6273507988,1756150281765,False,517301.94
2025-08-25 14:31:22,ETHUSDT,2411083012,4492.07,269.702,6273508644,1756150282131,True,1211520.26
2025-08-25 14:31:22,ETHUSDT,2411083253,4492.56,123.659,6273509145,1756150282246,False,555545.48
2025-08-25 14:31:22,ETHUSDT,2411083501,4494.99,119.868,6273509773,1756150282750,True,538805.46
2025-08-25 14:31:23,BTCUSDT,2833727438,111682.00,6.336,6584420326,1756150283406,True,707617.15
2025-08-25 14:31:24,ETHUSDT,2411084449,4497.46,111.185,6273511828,1756150284256,False,500050.09
2025-08-25 14:31:25,ETHUSDT,2411084873,4491.47,143.495,6273512910,1756150285260,True,644503.49
2025-08-25 14:31:25,ETHUSDT,2411085076,4494.45,142.426,6273513522,1756150285934,False,640126.54
2025-08-25 14:31:25,BTCUSDT,2833727722,111650.00,6.283,6584421175,1756150285904,True,701496.95
2025-08-25 14:31:27,ETHUSDT,2411085589,4500.00,400.000,6273514679,1756150287341,False,1800000.00
2025-08-25 14:31:27,ETHUSDT,2411085674,4499.27,382.223,6273514891,1756150287726,True,1719724.48
2025-08-25 14:31:27,ETHUSDT,2411085696,4499.00,113.935,6273514943,1756150287794,True,512593.57
2025-08-25 14:31:27,ETHUSDT,2411085700,4499.00,228.750,6273514957,1756150287822,True,1029146.25
2025-08-25 14:31:27,ETHUSDT,2411085702,4499.00,649.917,6273514970,1756150287825,True,2923976.58
2025-08-25 14:31:27,ETHUSDT,2411085706,4499.00,395.061,6273514996,1756150287845,True,1777379.44
2025-08-25 14:31:27,ETHUSDT,2411085711,4499.01,222.910,6273515066,1756150287899,False,1002874.32
2025-08-25 14:31:27,ETHUSDT,2411085716,4499.00,550.220,6273515183,1756150287943,True,2475439.78
2025-08-25 14:31:27,ETHUSDT,2411085718,4499.00,559.646,6273515188,1756150287962,True,2517847.35
2025-08-25 14:31:28,ETHUSDT,2411085760,4498.22,137.107,6273515285,1756150288060,False,616737.45
2025-08-25 14:31:29,ETHUSDT,2411086371,4498.72,133.799,6273517201,1756150289487,False,601924.24
2025-08-25 14:31:29,ETHUSDT,2411086429,4499.43,151.581,6273517419,1756150289638,False,682028.10
2025-08-25 14:31:36,BTCUSDT,2833728842,111588.00,4.810,6584423906,1756150296950,False,536738.28
2025-08-25 14:31:37,BTCUSDT,2833728865,111591.20,5.521,6584423992,1756150297232,True,616095.02
2025-08-25 14:31:38,ETHUSDT,2411088158,4490.00,576.073,6273522453,1756150298955,True,2586567.77
2025-08-25 14:31:39,BTCUSDT,2833729087,111551.00,7.195,6584424646,1756150299266,True,802609.45
2025-08-25 14:31:39,ETHUSDT,2411088208,4490.00,1616.036,6273522602,1756150299269,True,7256001.64
2025-08-25 14:31:39,ETHUSDT,2411088301,4489.00,471.242,6273523091,1756150299271,True,2115405.34
2025-08-25 14:31:39,ETHUSDT,2411088303,4489.00,116.839,6273523101,1756150299272,True,524490.27
2025-08-25 14:31:39,ETHUSDT,2411088343,4489.00,1733.756,6273523275,1756150299561,True,7782830.68
2025-08-25 14:31:41,ETHUSDT,2411088756,4488.17,179.860,6273524718,1756150301112,True,807242.26
2025-08-25 14:31:42,ETHUSDT,2411089096,4488.00,568.981,6273525559,1756150302069,True,2553586.73
2025-08-25 14:31:42,ETHUSDT,2411089282,4486.00,121.523,6273526332,1756150302071,True,545152.18
2025-08-25 14:31:42,ETHUSDT,2411089373,4485.05,154.117,6273526737,1756150302072,True,691222.45
2025-08-25 14:31:42,ETHUSDT,2411089378,4485.00,467.658,6273526754,1756150302072,True,2097446.13
2025-08-25 14:31:42,ETHUSDT,2411089682,4488.07,141.562,6273527439,1756150302813,False,635340.17
2025-08-25 14:31:43,ETHUSDT,2411089742,4487.58,181.860,6273527608,1756150303040,True,816111.30
2025-08-25 14:31:43,ETHUSDT,2411089835,4487.36,126.594,6273527940,1756150303435,True,568072.85
2025-08-25 14:31:44,BTCUSDT,2833729516,111524.70,6.052,6584425940,1756150304352,False,674947.48
2025-08-25 14:31:46,BTCUSDT,2833729581,111538.20,6.221,6584426116,1756150306350,False,693879.14
2025-08-25 14:31:47,ETHUSDT,2411091032,4495.79,139.131,6273530978,1756150307974,True,625503.76
2025-08-25 14:31:47,ETHUSDT,2411091067,4495.00,613.079,6273531077,1756150307976,True,2755790.10
2025-08-25 14:31:48,BTCUSDT,2833729801,111538.10,4.642,6584426559,1756150308820,True,517759.86
2025-08-25 14:32:01,ETHUSDT,2411092658,4489.24,785.681,6273535412,1756150321011,True,3527110.57
2025-08-25 14:32:01,BTCUSDT,2833730192,111505.10,5.000,6584427552,1756150321517,False,557525.50
2025-08-25 14:32:02,BTCUSDT,2833730254,111500.00,6.619,6584427952,1756150322525,True,738018.50
2025-08-25 14:32:03,BTCUSDT,2833730547,111455.00,4.746,6584428730,1756150323297,True,528965.43
2025-08-25 14:32:05,ETHUSDT,2411093680,4485.00,300.915,6273538011,1756150325226,True,1349603.78
2025-08-25 14:32:06,ETHUSDT,2411093881,4484.91,166.806,6273538704,1756150326218,True,748109.90
2025-08-25 14:32:06,BTCUSDT,2833731159,111406.20,5.593,6584430753,1756150326993,True,623094.88
2025-08-25 14:32:07,ETHUSDT,2411094233,4483.00,126.027,6273539782,1756150327042,True,564979.04
2025-08-25 14:32:07,BTCUSDT,2833731228,111399.00,9.753,6584431140,1756150327563,True,1086474.45
2025-08-25 14:32:08,BTCUSDT,2833731403,111366.60,6.388,6584431649,1756150328521,False,711409.84
2025-08-25 14:32:09,ETHUSDT,2411094466,4482.00,331.502,6273540676,1756150329036,True,1485791.96
2025-08-25 14:32:09,BTCUSDT,2833731530,111353.30,7.848,6584432052,1756150329082,False,873900.70
2025-08-25 14:32:11,SOLUSDT,948331280,192.7000,5416.71,2601994478,1756150331481,False,1043800.02
2025-08-25 14:32:11,BTCUSDT,2833731868,111408.50,4.699,6584432823,1756150331973,True,523508.54
2025-08-25 14:32:12,ETHUSDT,2411095529,4488.26,133.658,6273543134,1756150332062,False,599891.86
2025-08-25 14:32:17,ETHUSDT,2411096609,4490.33,229.115,6273546291,1756150337925,True,1028801.96
2025-08-25 14:32:19,BTCUSDT,2833732281,111445.00,13.798,6584433766,1756150339043,True,1537718.11
2025-08-25 14:32:21,ETHUSDT,2411097573,4483.71,248.007,6273548196,1756150341637,False,1111991.47
2025-08-25 14:32:21,ETHUSDT,2411097625,4483.33,135.125,6273548333,1756150341804,True,605809.97
2025-08-25 14:32:23,BTCUSDT,2833732592,111393.90,5.227,6584434375,1756150343726,False,582255.92
2025-08-25 14:32:26,ETHUSDT,2411098281,4484.74,233.466,6273549848,1756150346913,True,1047034.31
2025-08-25 14:32:30,BTCUSDT,2833733072,111400.10,6.359,6584435400,1756150350232,False,708393.24
2025-08-25 14:32:30,BTCUSDT,2833733130,111405.50,10.000,6584435558,1756150350973,False,1114055.00
2025-08-25 14:32:35,BTCUSDT,2833733288,111429.70,5.798,6584435923,1756150355426,True,646069.40
2025-08-25 14:32:52,ETHUSDT,2411101512,4486.26,122.628,6273558176,1756150372356,True,550141.09
2025-08-25 14:32:53,BTCUSDT,2833733820,111428.30,17.759,6584437171,1756150373508,False,1978855.18
2025-08-25 14:33:13,BTCUSDT,2833734247,111442.20,13.388,6584438314,1756150393492,True,1491988.17
2025-08-25 14:33:19,ETHUSDT,2411104345,4490.00,131.363,6273565754,1756150399352,False,589819.87
2025-08-25 14:33:19,BTCUSDT,2833734393,111438.50,5.120,6584439393,1756150399311,False,570565.12
2025-08-25 14:33:19,ETHUSDT,2411104561,4487.55,114.709,6273566248,1756150399983,False,514762.37
2025-08-25 14:33:21,BTCUSDT,2833734537,111470.00,7.462,6584439729,1756150401718,False,831789.14
2025-08-25 14:33:23,BTCUSDT,2833734599,111481.00,10.084,6584439901,1756150403155,False,1124174.40
2025-08-25 14:33:23,BTCUSDT,2833734728,111500.00,5.220,6584440226,1756150403156,False,582030.00
2025-08-25 14:33:25,ETHUSDT,2411105229,4492.28,122.358,6273568214,1756150405516,False,549666.40
2025-08-25 14:33:29,ETHUSDT,2411105824,4490.81,268.083,6273569941,1756150409753,False,1203909.82
2025-08-25 14:33:30,BTCUSDT,2833735227,111509.60,7.987,6584441379,1756150410992,True,890627.18
2025-08-25 14:33:34,ETHUSDT,2411106267,4491.40,144.472,6273571007,1756150414101,False,648881.54
2025-08-25 14:33:36,ETHUSDT,2411106414,4490.77,131.690,6273571554,1756150416037,True,591389.50
2025-08-25 14:33:36,ETHUSDT,2411106477,4490.01,149.932,6273571696,1756150416804,False,673196.18
2025-08-25 14:33:39,ETHUSDT,2411106912,4489.02,119.225,6273572810,1756150419667,False,535203.41
2025-08-25 14:33:39,ETHUSDT,2411106951,4489.64,135.845,6273572961,1756150419668,False,609895.15
2025-08-25 14:33:41,BTCUSDT,2833735669,111495.10,7.400,6584442314,1756150421249,False,825063.74
2025-08-25 14:33:43,BTCUSDT,2833735778,111490.00,7.389,6584442562,1756150423187,True,823799.61
2025-08-25 14:34:00,ETHUSDT,2411108416,4489.80,114.514,6273576620,1756150440312,True,514144.96
2025-08-25 14:34:03,ETHUSDT,2411108718,4492.12,167.604,6273577565,1756150443460,True,752897.28
2025-08-25 14:34:07,ETHUSDT,2411109119,4491.68,155.126,6273578560,1756150447608,False,696776.35
2025-08-25 14:34:07,ETHUSDT,2411109139,4491.73,125.147,6273578686,1756150447684,True,562126.53
2025-08-25 14:34:08,ETHUSDT,2411109149,4491.68,131.564,6273578740,1756150448256,False,590943.39
2025-08-25 14:34:09,ETHUSDT,2411109325,4494.00,143.930,6273579252,1756150449907,False,646821.42
2025-08-25 14:34:11,ETHUSDT,2411109603,4495.83,116.024,6273580097,1756150451571,True,521624.18
2025-08-25 14:34:15,BTCUSDT,2833736550,111565.10,5.002,6584444224,1756150455103,False,558048.63
2025-08-25 14:34:15,ETHUSDT,2411109790,4493.97,114.031,6273580580,1756150455566,False,512451.89
2025-08-25 14:34:23,BTCUSDT,2833736672,111557.40,5.000,6584444601,1756150463113,False,557787.00
2025-08-25 14:34:35,SOLUSDT,948333476,193.0000,4996.75,2602010995,1756150475071,False,964372.75
2025-08-25 14:34:48,BTCUSDT,2833737245,111545.80,8.771,6584445830,1756150488781,True,978368.21
2025-08-25 14:34:50,ETHUSDT,2411112029,4489.42,261.208,6273586607,1756150490603,True,1172672.42
2025-08-25 14:34:58,ETHUSDT,2411112196,4488.79,120.256,6273587081,1756150498234,False,539803.93
2025-08-25 14:35:15,ETHUSDT,2411113092,4489.00,400.208,6273589349,1756150515266,True,1796533.71
2025-08-25 14:35:33,ETHUSDT,2411114401,4483.90,287.089,6273592524,1756150533286,True,1287278.37
2025-08-25 14:35:36,BTCUSDT,2833738396,111452.50,9.272,6584448169,1756150536561,True,1033387.58
2025-08-25 14:35:36,BTCUSDT,2833738483,111440.00,18.002,6584448382,1756150536562,True,2006142.88
2025-08-25 14:35:39,ETHUSDT,2411114874,4482.40,348.989,6273593749,1756150539992,True,1564308.29
2025-08-25 14:35:40,ETHUSDT,2411114986,4481.00,114.852,6273594166,1756150540262,True,514651.81
2025-08-25 14:35:40,ETHUSDT,2411114996,4481.00,158.918,6273594214,1756150540365,True,712111.56
2025-08-25 14:35:40,ETHUSDT,2411115116,4480.00,431.549,6273595006,1756150540550,True,1933339.52
2025-08-25 14:35:40,ETHUSDT,2411115120,4480.00,537.773,6273595297,1756150540582,True,2409223.04
2025-08-25 14:35:41,ETHUSDT,2411115369,4477.60,162.004,6273596530,1756150541393,True,725389.11
2025-08-25 14:35:41,ETHUSDT,2411115584,4477.11,115.650,6273597275,1756150541902,True,517777.77
2025-08-25 14:35:42,ETHUSDT,2411115605,4476.91,172.336,6273597366,1756150542060,True,771532.76
2025-08-25 14:35:43,ETHUSDT,2411116326,4474.00,522.515,6273599599,1756150543581,True,2337732.11
2025-08-25 14:35:43,ETHUSDT,2411116424,4473.00,184.801,6273600030,1756150543582,True,826614.87
2025-08-25 14:35:43,ETHUSDT,2411116495,4472.22,196.137,6273600370,1756150543583,True,877167.81
2025-08-25 14:35:44,ETHUSDT,2411116626,4474.20,167.989,6273600771,1756150544101,True,751616.38
2025-08-25 14:35:44,BTCUSDT,2833738973,111360.00,17.967,6584449289,1756150544290,True,2000805.12
2025-08-25 14:35:44,BTCUSDT,2833739086,111340.50,11.474,6584449547,1756150544949,False,1277520.90
2025-08-25 14:35:45,BTCUSDT,2833739180,111350.30,8.785,6584449756,1756150545785,True,978212.39
2025-08-25 14:35:46,ETHUSDT,2411117610,4472.00,114.479,6273603020,1756150546040,True,511950.09
2025-08-25 14:35:47,BTCUSDT,2833739256,111348.50,8.610,6584449986,1756150547037,True,958710.58
2025-08-25 14:35:47,BTCUSDT,2833739278,111342.90,8.160,6584450100,1756150547254,True,908558.06
2025-08-25 14:35:47,BTCUSDT,2833739279,111342.90,5.278,6584450133,1756150547379,True,587667.83
2025-08-25 14:35:49,ETHUSDT,2411118170,4473.57,187.696,6273604442,1756150549445,True,839671.19
2025-08-25 14:35:51,BTCUSDT,2833739489,111316.00,5.422,6584450627,1756150551064,True,603555.35
2025-08-25 14:35:51,BTCUSDT,2833739622,111300.00,4.736,6584450926,1756150551064,True,527116.80
2025-08-25 14:35:51,BTCUSDT,2833739709,111301.40,15.032,6584451256,1756150551367,False,1673082.64
2025-08-25 14:35:52,ETHUSDT,2411118668,4471.20,282.581,6273605755,1756150552671,True,1263476.17
2025-08-25 14:35:52,ETHUSDT,2411118685,4471.00,168.328,6273605804,1756150552688,True,752594.49
2025-08-25 14:35:56,ETHUSDT,2411119334,4470.01,137.966,6273607533,1756150556050,True,616709.40
2025-08-25 14:36:02,ETHUSDT,2411119774,4470.00,653.657,6273609245,1756150562684,True,2921846.79
2025-08-25 14:36:03,ETHUSDT,2411120035,4469.67,112.192,6273610412,1756150563223,False,501461.22
2025-08-25 14:36:04,ETHUSDT,2411120316,4472.54,134.615,6273611162,1756150564848,False,602070.97
2025-08-25 14:36:08,ETHUSDT,2411120735,4470.34,147.933,6273612470,1756150568571,False,661310.81
2025-08-25 14:36:11,ETHUSDT,2411121137,4474.24,127.142,6273613758,1756150571277,True,568863.82
2025-08-25 14:36:15,BTCUSDT,2833740831,111323.10,5.001,6584453684,1756150575725,True,556726.82
2025-08-25 14:36:15,ETHUSDT,2411122235,4475.41,149.633,6273616482,1756150575843,False,669669.02
2025-08-25 14:36:18,BTCUSDT,2833740898,111335.50,5.031,6584453853,1756150578511,True,560128.90
2025-08-25 14:36:22,BTCUSDT,2833741023,111342.80,21.091,6584454143,1756150582032,True,2348330.99
2025-08-25 14:36:25,ETHUSDT,2411123250,4474.00,231.101,6273618797,1756150585141,False,1033945.87
2025-08-25 14:36:33,BTCUSDT,2833741139,111349.90,8.435,6584454529,1756150593695,True,939236.41
2025-08-25 14:36:37,BTCUSDT,2833741308,111344.90,6.775,6584454913,1756150597712,True,754361.70
2025-08-25 14:36:43,ETHUSDT,2411124690,4477.14,161.717,6273622715,1756150603442,True,724029.65
2025-08-25 14:36:47,ETHUSDT,2411124989,4477.06,203.391,6273624024,1756150607616,True,910593.71
2025-08-25 14:36:58,ETHUSDT,2411125524,4475.00,349.647,6273626177,1756150618729,True,1564670.32
2025-08-25 14:37:04,BTCUSDT,2833742115,111300.30,14.258,6584456630,1756150624184,True,1586919.68
2025-08-25 14:37:09,BTCUSDT,2833742450,111260.50,13.533,6584457563,1756150629337,True,1505688.35
2025-08-25 14:37:09,ETHUSDT,2411126360,4474.24,180.358,6273628812,1756150629822,True,806964.98
2025-08-25 14:37:12,BTCUSDT,2833742801,111211.70,5.636,6584458666,1756150632807,False,626789.14
2025-08-25 14:37:20,BTCUSDT,2833743381,111165.00,7.635,6584460469,1756150640042,True,848744.78
2025-08-25 14:37:20,BTCUSDT,2833743490,111166.50,9.053,6584460799,1756150640556,False,1006390.32
2025-08-25 14:37:20,BTCUSDT,2833743514,111173.00,17.140,6584460869,1756150640940,True,1905505.22
2025-08-25 14:37:21,ETHUSDT,2411127244,4470.84,147.563,6273631111,1756150641935,True,659730.56
2025-08-25 14:37:23,BTCUSDT,2833743675,111195.40,18.404,6584461281,1756150643986,True,2046440.14
2025-08-25 14:37:26,BTCUSDT,2833743829,111181.90,5.994,6584461636,1756150646240,True,666424.31
2025-08-25 14:37:26,BTCUSDT,2833743872,111170.20,5.618,6584461750,1756150646241,True,624554.18
2025-08-25 14:37:30,BTCUSDT,2833743946,111182.30,7.000,6584461912,1756150650002,False,778276.10
2025-08-25 14:37:35,BTCUSDT,2833744103,111209.40,15.873,6584462314,1756150655060,True,1765226.81
2025-08-25 14:37:44,BTCUSDT,2833744441,111235.00,5.771,6584463022,1756150664252,True,641937.18
2025-08-25 14:37:44,BTCUSDT,2833744492,111226.00,35.714,6584463188,1756150664855,True,3972325.36
2025-08-25 14:37:50,BTCUSDT,2833744779,111243.70,4.958,6584463753,1756150670091,False,551546.26
2025-08-25 14:38:05,BTCUSDT,2833745298,111163.80,5.905,6584464853,1756150685862,True,656422.24
2025-08-25 14:38:12,ETHUSDT,2411129950,4476.48,260.170,6273638982,1756150692837,True,1164645.80
2025-08-25 14:38:14,BTCUSDT,2833745598,111159.00,9.655,6584465670,1756150694142,True,1073240.15
2025-08-25 14:38:18,ETHUSDT,2411130189,4475.43,143.900,6273639687,1756150698263,True,644014.38
2025-08-25 14:38:18,ETHUSDT,2411130221,4475.00,152.492,6273639793,1756150698486,True,682401.70
2025-08-25 14:38:23,BTCUSDT,2833745841,111149.40,11.731,6584466345,1756150703774,True,1303893.61
2025-08-25 14:38:27,BTCUSDT,2833745917,111140.10,4.514,6584466590,1756150707592,False,501686.41
2025-08-25 14:38:27,BTCUSDT,2833746346,111200.10,7.163,6584467646,1756150707676,False,796526.32
2025-08-25 14:38:27,BTCUSDT,2833746397,111200.00,7.184,6584467804,1756150707739,True,798860.80
2025-08-25 14:38:44,BTCUSDT,2833746904,111200.00,50.087,6584469023,1756150724125,True,5569674.40
2025-08-25 14:38:48,BTCUSDT,2833747036,111180.90,5.000,6584469531,1756150728125,True,555904.50
2025-08-25 14:38:48,ETHUSDT,2411132281,4470.00,410.514,6273645330,1756150728484,True,1834997.58
2025-08-25 14:38:49,ETHUSDT,2411132392,4468.77,130.547,6273645669,1756150729451,False,583384.52
2025-08-25 14:38:49,ETHUSDT,2411132546,4468.45,217.484,6273646243,1756150729975,True,971816.38
2025-08-25 14:38:49,ETHUSDT,2411132548,4468.42,130.491,6273646287,1756150729978,True,583088.59
2025-08-25 14:38:50,ETHUSDT,2411132585,4468.00,115.061,6273646440,1756150730521,True,514092.55
2025-08-25 14:38:53,ETHUSDT,2411133177,4468.01,156.807,6273648134,1756150733403,False,700615.24
2025-08-25 14:39:03,ETHUSDT,2411134037,4466.00,252.381,6273650532,1756150743359,True,1127133.55
2025-08-25 14:39:03,ETHUSDT,2411134136,4465.01,132.662,6273651101,1756150743361,True,592337.16
2025-08-25 14:39:03,ETHUSDT,2411134137,4465.00,528.471,6273651109,1756150743361,True,2359623.02
2025-08-25 14:39:07,ETHUSDT,2411134630,4464.95,146.401,6273652349,1756150747090,False,653673.14
2025-08-25 14:39:10,ETHUSDT,2411134855,4466.32,125.606,6273653071,1756150750800,True,560996.59
2025-08-25 14:39:12,BTCUSDT,2833747801,111113.90,4.669,6584471345,1756150752169,False,518790.80
