symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_last_accumulated_quantity,order_trade_time,usd_size
1000BONK,SELL,LIMIT,IOC,472154,0.0214340,0.0216369,FILLED,119458,472154,1756104384354,10120.148836
1000BONK,SELL,LIMIT,IOC,472154,0.0214340,0.0216369,FILLED,119458,472154,1756104384354,10120.148836
TAO,SELL,LIMIT,IOC,0.218,344.83,348.17,FILLED,0.218,0.218,1756104384367,75.17294
TAO,SELL,LIMIT,IOC,0.218,344.83,348.17,FILLED,0.218,0.218,1756104384367,75.17294
THE,SELL,LIMIT,IOC,3891.4,0.3804000,0.3859266,FILLED,333.4,3891.4,1756104384388,1480.2885600000002
THE,SELL,LIMIT,IOC,3891.4,0.3804000,0.3859266,FILLED,333.4,3891.4,1756104384388,1480.2885600000002
ARB,SELL,LIMIT,IOC,600.9,0.554600,0.557600,FILLED,600.9,600.9,1756104384388,333.25914
ARB,SELL,LIMIT,IOC,600.9,0.554600,0.557600,FILLED,600.9,600.9,1756104384388,333.25914
UNI,SELL,LIMIT,IOC,4,10.4160,10.4740,FILLED,4,4,1756104384420,41.664
UNI,SELL,LIMIT,IOC,4,10.4160,10.4740,FILLED,4,4,1756104384420,41.664
BTC,SELL,LIMIT,IOC,0.040,111334.20,111778.80,FILLED,0.030,0.040,1756104384552,4453.368
BTC,SELL,LIMIT,IOC,0.040,111334.20,111778.80,FILLED,0.030,0.040,1756104384552,4453.368
AVAX,SELL,LIMIT,IOC,96,24.5651,24.6790,FILLED,46,96,1756104384918,2358.2496
AVAX,SELL,LIMIT,IOC,96,24.5651,24.6790,FILLED,46,96,1756104384918,2358.2496
ETH,SELL,LIMIT,IOC,1.605,4609.27,4625.07,FILLED,1.605,1.605,1756104385077,7397.878350000001
ETH,SELL,LIMIT,IOC,1.605,4609.27,4625.07,FILLED,1.605,1.605,1756104385077,7397.878350000001
LTC,SELL,LIMIT,IOC,1.595,113.02,113.58,FILLED,1.595,1.595,1756104385099,180.2669
LTC,SELL,LIMIT,IOC,1.595,113.02,113.58,FILLED,1.595,1.595,1756104385099,180.2669
ETHUSDC,SELL,LIMIT,IOC,0.233,4611.99,4627.13,FILLED,0.233,0.233,1756104385104,1074.59367
1000PEPE,SELL,LIMIT,IOC,1815,0.0104127,0.0104780,FILLED,1815,1815,1756104385105,18.8990505
ETHUSDC,SELL,LIMIT,IOC,0.233,4611.99,4627.13,FILLED,0.233,0.233,1756104385104,1074.59367
1000PEPE,SELL,LIMIT,IOC,1815,0.0104127,0.0104780,FILLED,1815,1815,1756104385105,18.8990505
DOGE,SELL,LIMIT,IOC,31412,0.221470,0.222850,FILLED,5293,31412,1756104385133,6956.81564
DOGE,SELL,LIMIT,IOC,31412,0.221470,0.222850,FILLED,5293,31412,1756104385133,6956.81564
APT,SELL,LIMIT,IOC,62.7,4.45570,4.49850,FILLED,62.7,62.7,1756104385180,279.37239000000005
APT,SELL,LIMIT,IOC,62.7,4.45570,4.49850,FILLED,62.7,62.7,1756104385180,279.37239000000005
BNB,SELL,LIMIT,IOC,0.73,861.120,865.420,FILLED,0.65,0.73,1756104385181,628.6176
TRX,SELL,LIMIT,IOC,24,0.35323,0.35547,FILLED,24,24,1756104385182,8.47752
BNB,SELL,LIMIT,IOC,0.73,861.120,865.420,FILLED,0.65,0.73,1756104385181,628.6176
TRX,SELL,LIMIT,IOC,24,0.35323,0.35547,FILLED,24,24,1756104385182,8.47752
PROVE,SELL,LIMIT,IOC,144.5,1.009400,1.019600,FILLED,144.5,144.5,1756104385191,145.8583
AAVE,SELL,LIMIT,IOC,4.5,333.320,336.565,FILLED,2.0,4.5,1756104385191,1499.94
PROVE,SELL,LIMIT,IOC,144.5,1.009400,1.019600,FILLED,144.5,144.5,1756104385191,145.8583
AAVE,SELL,LIMIT,IOC,4.5,333.320,336.565,FILLED,2.0,4.5,1756104385191,1499.94
GOAT,SELL,LIMIT,IOC,1,0.0882800,0.0891500,FILLED,1,1,1756104385243,0.08828
GOAT,SELL,LIMIT,IOC,1,0.0882800,0.0891500,FILLED,1,1,1756104385243,0.08828
AR,SELL,LIMIT,IOC,27.5,6.798,6.867,FILLED,0.5,27.5,1756104385297,186.945
AR,SELL,LIMIT,IOC,27.5,6.798,6.867,FILLED,0.5,27.5,1756104385297,186.945
KAS,SELL,LIMIT,IOC,1116,0.0873000,0.0881100,FILLED,1116,1116,1756104385298,97.4268
KAS,SELL,LIMIT,IOC,1116,0.0873000,0.0881100,FILLED,1116,1116,1756104385298,97.4268
ADA,SELL,LIMIT,IOC,165,0.87910,0.88340,FILLED,165,165,1756104385356,145.0515
ADA,SELL,LIMIT,IOC,165,0.87910,0.88340,FILLED,165,165,1756104385356,145.0515
SUI,SELL,LIMIT,IOC,348.1,3.501600,3.536700,FILLED,348.1,348.1,1756104385378,1218.90696
SUI,SELL,LIMIT,IOC,348.1,3.501600,3.536700,FILLED,348.1,348.1,1756104385378,1218.90696
OM,SELL,LIMIT,IOC,396.5,0.2271900,0.2294500,FILLED,396.5,396.5,1756104385468,90.08083500000001
OM,SELL,LIMIT,IOC,396.5,0.2271900,0.2294500,FILLED,396.5,396.5,1756104385468,90.08083500000001
OP,SELL,LIMIT,IOC,1060.0,0.7466000,0.7509377,FILLED,659.9,1060.0,1756104385471,791.3960000000001
BEAMX,SELL,LIMIT,IOC,14229,0.0073270,0.0073986,FILLED,1051,14229,1756104385486,104.255883
OP,SELL,LIMIT,IOC,1060.0,0.7466000,0.7509377,FILLED,659.9,1060.0,1756104385471,791.3960000000001
BEAMX,SELL,LIMIT,IOC,14229,0.0073270,0.0073986,FILLED,1051,14229,1756104385486,104.255883
PENDLE,SELL,LIMIT,IOC,15,5.5269000,5.5823000,FILLED,15,15,1756104385555,82.90350000000001
PENDLE,SELL,LIMIT,IOC,15,5.5269000,5.5823000,FILLED,15,15,1756104385555,82.90350000000001
ETH,SELL,LIMIT,IOC,0.040,4608.70,4630.10,FILLED,0.040,0.040,1756104386106,184.34799999999998
ETH,SELL,LIMIT,IOC,0.040,4608.70,4630.10,FILLED,0.040,0.040,1756104386106,184.34799999999998
SOL,SELL,LIMIT,IOC,4.10,201.2700,202.4100,FILLED,4.10,4.10,1756104386111,825.207
SOL,SELL,LIMIT,IOC,4.10,201.2700,202.4100,FILLED,4.10,4.10,1756104386111,825.207
RUNE,SELL,LIMIT,IOC,139,1.2840,1.2980,FILLED,139,139,1756104386126,178.476
RUNE,SELL,LIMIT,IOC,139,1.2840,1.2980,FILLED,139,139,1756104386126,178.476
SKL,SELL,LIMIT,IOC,448,0.03059,0.03105,FILLED,448,448,1756104386138,13.70432
SKL,SELL,LIMIT,IOC,448,0.03059,0.03105,FILLED,448,448,1756104386138,13.70432
BTC,SELL,LIMIT,IOC,0.081,111341.40,111778.80,FILLED,0.081,0.081,1756104386219,9018.6534
BTC,SELL,LIMIT,IOC,0.081,111341.40,111778.80,FILLED,0.081,0.081,1756104386219,9018.6534
ZK,SELL,LIMIT,IOC,93,0.0646200,0.0652800,FILLED,93,93,1756104386227,6.009659999999999
ZK,SELL,LIMIT,IOC,93,0.0646200,0.0652800,FILLED,93,93,1756104386227,6.009659999999999
AVAX,SELL,LIMIT,IOC,82,24.5630,24.6950,FILLED,82,82,1756104386253,2014.166
AVAX,SELL,LIMIT,IOC,82,24.5630,24.6950,FILLED,82,82,1756104386253,2014.166
SIREN,SELL,LIMIT,IOC,593,0.0878000,0.0890984,FILLED,93,593,1756104386487,52.065400000000004
SIREN,SELL,LIMIT,IOC,593,0.0878000,0.0890984,FILLED,93,593,1756104386487,52.065400000000004
BSV,SELL,LIMIT,IOC,1.7,26.80000,27.21000,FILLED,1.7,1.7,1756104386487,45.56
BSV,SELL,LIMIT,IOC,1.7,26.80000,27.21000,FILLED,1.7,1.7,1756104386487,45.56
ADA,SELL,LIMIT,IOC,34,0.87910,0.88400,FILLED,34,34,1756104386487,29.8894
XRP,SELL,LIMIT,IOC,15.6,2.9464,2.9630,FILLED,15.6,15.6,1756104386487,45.96384
ADA,SELL,LIMIT,IOC,34,0.87910,0.88400,FILLED,34,34,1756104386487,29.8894
JTO,SELL,LIMIT,IOC,17,1.881800,1.902100,FILLED,17,17,1756104386487,31.990599999999997
DOT,SELL,LIMIT,IOC,686.8,3.947,3.976,FILLED,686.8,686.8,1756104386522,2710.7996
XRP,SELL,LIMIT,IOC,15.6,2.9464,2.9630,FILLED,15.6,15.6,1756104386487,45.96384
JTO,SELL,LIMIT,IOC,17,1.881800,1.902100,FILLED,17,17,1756104386487,31.990599999999997
DOT,SELL,LIMIT,IOC,686.8,3.947,3.976,FILLED,686.8,686.8,1756104386522,2710.7996
TRUMP,SELL,LIMIT,IOC,15.57,8.389000,8.477000,FILLED,15.57,15.57,1756104386623,130.61673
TRUMP,SELL,LIMIT,IOC,15.57,8.389000,8.477000,FILLED,15.57,15.57,1756104386623,130.61673
LTC,SELL,LIMIT,IOC,0.585,113.04,113.67,FILLED,0.585,0.585,1756104386624,66.1284
AEVO,SELL,LIMIT,IOC,482.7,0.0966000,0.0981000,FILLED,482.7,482.7,1756104386624,46.628820000000005
C98,SELL,LIMIT,IOC,799,0.0490,0.0497,FILLED,799,799,1756104386624,39.151
LTC,SELL,LIMIT,IOC,0.585,113.04,113.67,FILLED,0.585,0.585,1756104386624,66.1284
ONE,SELL,LIMIT,IOC,3636,0.01082,0.01099,FILLED,3636,3636,1756104386624,39.341519999999996
PORTAL,SELL,LIMIT,IOC,1122.6,0.0425700,0.0434900,FILLED,1122.6,1122.6,1756104386624,47.78908199999999
AEVO,SELL,LIMIT,IOC,482.7,0.0966000,0.0981000,FILLED,482.7,482.7,1756104386624,46.628820000000005
TLM,SELL,LIMIT,IOC,7827,0.0048070,0.0048810,FILLED,7827,7827,1756104386624,37.624388999999994
CHR,SELL,LIMIT,IOC,425,0.0999,0.1015,FILLED,425,425,1756104386624,42.4575
C98,SELL,LIMIT,IOC,799,0.0490,0.0497,FILLED,799,799,1756104386624,39.151
CFX,SELL,LIMIT,IOC,199,0.1836800,0.1855278,FILLED,21,199,1756104386624,36.55232
WLFI,SELL,LIMIT,IOC,199,0.2307000,0.2332000,FILLED,199,199,1756104386624,45.909299999999995
ONE,SELL,LIMIT,IOC,3636,0.01082,0.01099,FILLED,3636,3636,1756104386624,39.341519999999996
PORTAL,SELL,LIMIT,IOC,1122.6,0.0425700,0.0434900,FILLED,1122.6,1122.6,1756104386624,47.78908199999999
TLM,SELL,LIMIT,IOC,7827,0.0048070,0.0048810,FILLED,7827,7827,1756104386624,37.624388999999994
CHR,SELL,LIMIT,IOC,425,0.0999,0.1015,FILLED,425,425,1756104386624,42.4575
CFX,SELL,LIMIT,IOC,199,0.1836800,0.1855278,FILLED,21,199,1756104386624,36.55232
WLFI,SELL,LIMIT,IOC,199,0.2307000,0.2332000,FILLED,199,199,1756104386624,45.909299999999995
API3,SELL,LIMIT,IOC,446.4,1.2773,1.2906,FILLED,295.9,446.4,1756104387224,570.18672
API3,SELL,LIMIT,IOC,446.4,1.2773,1.2906,FILLED,295.9,446.4,1756104387224,570.18672
WLFI,SELL,LIMIT,IOC,817,0.2306000,0.2334000,FILLED,817,817,1756104388424,188.4002
WLFI,SELL,LIMIT,IOC,817,0.2306000,0.2334000,FILLED,817,817,1756104388424,188.4002
1000000BOB,SELL,LIMIT,IOC,504,0.0631100,0.0641900,FILLED,504,504,1756104388697,31.80744
1000000BOB,SELL,LIMIT,IOC,504,0.0631100,0.0641900,FILLED,504,504,1756104388697,31.80744
ONT,BUY,LIMIT,IOC,43.3,0.1967,0.1938,FILLED,43.3,43.3,1756104390182,8.51711
ONT,BUY,LIMIT,IOC,43.3,0.1967,0.1938,FILLED,43.3,43.3,1756104390182,8.51711
WLFI,SELL,LIMIT,IOC,30,0.2303000,0.2331000,FILLED,30,30,1756104391546,6.909
WLFI,SELL,LIMIT,IOC,30,0.2303000,0.2331000,FILLED,30,30,1756104391546,6.909
PHA,SELL,LIMIT,IOC,231,0.1142900,0.1158200,FILLED,39,231,1756104396258,26.40099
PHA,SELL,LIMIT,IOC,231,0.1142900,0.1158200,FILLED,39,231,1756104396258,26.40099
EPT,SELL,LIMIT,IOC,117656,0.0048360,0.0048963,FILLED,37077,117656,1756104396434,568.984416
EPT,SELL,LIMIT,IOC,117656,0.0048360,0.0048963,FILLED,37077,117656,1756104396434,568.984416
QTUM,SELL,LIMIT,IOC,3.1,3.103,3.149,FILLED,3.1,3.1,1756104397226,9.6193
QTUM,SELL,LIMIT,IOC,3.1,3.103,3.149,FILLED,3.1,3.1,1756104397226,9.6193
1000CHEEMS,SELL,LIMIT,IOC,43514,0.0012254,0.0012373,FILLED,1902,43514,1756104397269,53.3220556
1000CHEEMS,SELL,LIMIT,IOC,43514,0.0012254,0.0012373,FILLED,1902,43514,1756104397269,53.3220556
WLFI,SELL,LIMIT,IOC,304,0.2299000,0.2328000,FILLED,304,304,1756104398445,69.8896
WLFI,SELL,LIMIT,IOC,304,0.2299000,0.2328000,FILLED,304,304,1756104398445,69.8896
IOST,SELL,LIMIT,IOC,793650,0.003693,0.003750,FILLED,52972,793650,1756104399605,2930.94945
IOST,SELL,LIMIT,IOC,793650,0.003693,0.003750,FILLED,52972,793650,1756104399605,2930.94945
QTUM,SELL,LIMIT,IOC,154.8,3.101,3.147,FILLED,154.8,154.8,1756104405130,480.0348
QTUM,SELL,LIMIT,IOC,154.8,3.101,3.147,FILLED,154.8,154.8,1756104405130,480.0348
BNB,SELL,LIMIT,IOC,4.29,861.050,865.230,FILLED,3.36,4.29,1756104405164,3693.9044999999996
BNB,SELL,LIMIT,IOC,4.29,861.050,865.230,FILLED,3.36,4.29,1756104405164,3693.9044999999996
WLFI,SELL,LIMIT,IOC,1627,0.2294000,0.2326000,FILLED,1627,1627,1756104405201,373.2338
WLFI,SELL,LIMIT,IOC,1627,0.2294000,0.2326000,FILLED,1627,1627,1756104405201,373.2338
OGN,SELL,LIMIT,IOC,24697,0.0790,0.0797,FILLED,616,24697,1756104406329,1951.063
OGN,SELL,LIMIT,IOC,24697,0.0790,0.0797,FILLED,616,24697,1756104406329,1951.063
WLFI,SELL,LIMIT,IOC,1281,0.2293000,0.2322000,FILLED,1281,1281,1756104408646,293.7333
WLFI,SELL,LIMIT,IOC,1281,0.2293000,0.2322000,FILLED,1281,1281,1756104408646,293.7333
GAS,SELL,LIMIT,IOC,227.6,3.644000,3.678489,FILLED,17.2,227.6,1756104409489,829.3744
GAS,SELL,LIMIT,IOC,227.6,3.644000,3.678489,FILLED,17.2,227.6,1756104409489,829.3744
EPT,SELL,LIMIT,IOC,146136,0.0048180,0.0048609,FILLED,9664,146136,1756104413098,704.083248
EPT,SELL,LIMIT,IOC,146136,0.0048180,0.0048609,FILLED,9664,146136,1756104413098,704.083248
BNB,SELL,LIMIT,IOC,0.14,860.690,865.030,FILLED,0.14,0.14,1756104415261,120.49660000000002
BNB,SELL,LIMIT,IOC,0.14,860.690,865.030,FILLED,0.14,0.14,1756104415261,120.49660000000002
EPT,SELL,LIMIT,IOC,196693,0.0048130,0.0048775,FILLED,7993,196693,1756104415326,946.6834089999999
EPT,SELL,LIMIT,IOC,196693,0.0048130,0.0048775,FILLED,7993,196693,1756104415326,946.6834089999999
TRX,SELL,LIMIT,IOC,165,0.35316,0.35544,FILLED,165,165,1756104416573,58.27139999999999
TRX,SELL,LIMIT,IOC,165,0.35316,0.35544,FILLED,165,165,1756104416573,58.27139999999999
AI,SELL,LIMIT,IOC,1045,0.122450,0.124280,FILLED,1001,1045,1756104418101,127.96025
AI,SELL,LIMIT,IOC,1045,0.122450,0.124280,FILLED,1001,1045,1756104418101,127.96025
ZK,SELL,LIMIT,IOC,373,0.0646200,0.0652500,FILLED,373,373,1756104418395,24.10326
ZK,SELL,LIMIT,IOC,373,0.0646200,0.0652500,FILLED,373,373,1756104418395,24.10326
WLD,SELL,LIMIT,IOC,31,0.9233000,0.9326000,FILLED,31,31,1756104419533,28.6223
WLD,SELL,LIMIT,IOC,31,0.9233000,0.9326000,FILLED,31,31,1756104419533,28.6223
PHA,SELL,LIMIT,IOC,6427,0.1141800,0.1159377,FILLED,158,6427,1756104425370,733.83486
ONT,BUY,LIMIT,IOC,25773.1,0.1978,0.1952,FILLED,25773.1,25773.1,1756104427628,5097.91918
BIO,BUY,LIMIT,IOC,5318,0.2475500,0.2453274,FILLED,761,5318,1756104428509,1316.4709
MEME,SELL,LIMIT,IOC,34668,0.0038340,0.0038700,FILLED,34668,34668,1756104439439,132.917112
BIO,BUY,LIMIT,IOC,5695,0.2484700,0.2463144,FILLED,103,5695,1756104443167,1415.03665
BIO,BUY,LIMIT,IOC,2518,0.2487100,0.2464100,FILLED,2518,2518,1756104445107,626.2517799999999
ONT,BUY,LIMIT,IOC,4652.8,0.1988,0.1958,FILLED,4652.8,4652.8,1756104445542,924.9766400000001
BIO,BUY,LIMIT,IOC,83,0.2488900,0.2465100,FILLED,83,83,1756104446240,20.65787
ONT,BUY,LIMIT,IOC,4336.1,0.1993,0.1962,FILLED,4336.1,4336.1,1756104447042,864.1847300000001
BIO,BUY,LIMIT,IOC,156,0.2490300,0.2467100,FILLED,156,156,1756104448078,38.84868
WLFI,SELL,LIMIT,IOC,4494,0.2287000,0.2314630,FILLED,272,4494,1756104448312,1027.7777999999998
BIO,BUY,LIMIT,IOC,6289,0.2491400,0.2465650,FILLED,1600,6289,1756104449185,1566.84146
ONT,BUY,LIMIT,IOC,3903.3,0.1996,0.1964,FILLED,3903.3,3903.3,1756104449398,779.0986800000001
WLFI,SELL,LIMIT,IOC,141,0.2285000,0.2312000,FILLED,43,141,1756104451148,32.2185
AI,SELL,LIMIT,IOC,5000,0.122420,0.124151,FILLED,291,5000,1756104459243,612.1
CFX,SELL,LIMIT,IOC,21211,0.1825200,0.1843297,FILLED,53,21211,1756104460067,3871.4317199999996
BIO,BUY,LIMIT,IOC,8999,0.2493400,0.2467018,FILLED,2447,8999,1756104463478,2243.81066
FORM,SELL,LIMIT,IOC,37.8,3.364500,3.417200,FILLED,37.8,37.8,1756104467070,127.17809999999999
QTUM,BUY,LIMIT,IOC,444.0,3.211,3.162,FILLED,314.1,444.0,1756104467651,1425.684
CFX,SELL,LIMIT,IOC,3999,0.1823200,0.1839346,FILLED,1197,3999,1756104478169,729.0976800000001
CVX,SELL,LIMIT,IOC,1.6,4.048000,4.086000,FILLED,1.6,1.6,1756104478672,6.476800000000001
CFX,SELL,LIMIT,IOC,137,0.1822200,0.1838600,FILLED,137,137,1756104480189,24.96414
TAO,SELL,LIMIT,IOC,2.437,345.07,348.46,FILLED,0.235,2.437,1756104481359,840.9355899999999
SUI,SELL,LIMIT,IOC,90.7,3.507800,3.542400,FILLED,90.7,90.7,1756104481359,318.15746
BTC,SELL,LIMIT,IOC,0.005,111401.80,111820.00,FILLED,0.005,0.005,1756104481359,557.009
AERO,SELL,LIMIT,IOC,125.5,1.3504000,1.3639000,FILLED,15.1,125.5,1756104481359,169.4752
CFX,SELL,LIMIT,IOC,2312,0.1821700,0.1837173,FILLED,1024,2312,1756104481359,421.17704
WLFI,BUY,LIMIT,IOC,162,0.2367000,0.2339000,FILLED,162,162,1756104481482,38.3454
CFX,SELL,LIMIT,IOC,732,0.1820200,0.1836439,FILLED,445,732,1756104483699,133.23864
WLFI,BUY,LIMIT,IOC,829,0.2369000,0.2347000,FILLED,829,829,1756104484170,196.3901
XPL,SELL,LIMIT,IOC,263,0.5344000,0.5388326,FILLED,177,263,1756104485736,140.5472
CFX,SELL,LIMIT,IOC,3000,0.1816400,0.1831696,FILLED,26,3000,1756104488133,544.92
WLFI,SELL,LIMIT,IOC,53,0.2294000,0.2343000,FILLED,53,53,1756104492508,12.158199999999999
OMNI,SELL,LIMIT,IOC,45.32,3.3980,3.5760,FILLED,45.32,45.32,1756104493318,153.99736000000001
BNB,SELL,LIMIT,IOC,0.94,860.600,864.600,FILLED,0.94,0.94,1756104493446,808.9639999999999
BNB,SELL,LIMIT,IOC,0.15,860.420,864.560,FILLED,0.15,0.15,1756104494492,129.063
ARKM,SELL,LIMIT,IOC,320,0.5176000,0.5223000,FILLED,320,320,1756104495220,165.63199999999998
PEOPLE,SELL,LIMIT,IOC,1158,0.01998,0.02018,FILLED,20,1158,1756104495397,23.136840000000003
1000LUNC,SELL,LIMIT,IOC,60785,0.0582100,0.0587648,FILLED,3533,60785,1756104497418,3538.2948499999998
MBOX,SELL,LIMIT,IOC,345,0.0600000,0.0608200,FILLED,345,345,1756104498173,20.7
HOOK,SELL,LIMIT,IOC,215.4,0.106500,0.112100,FILLED,215.4,215.4,1756104502337,22.9401
COS,SELL,LIMIT,IOC,1761,0.0034030,0.0034530,FILLED,1761,1761,1756104503436,5.992683
ENA,SELL,LIMIT,IOC,59,0.6550000,0.6613000,FILLED,59,59,1756104503538,38.645
OGN,SELL,LIMIT,IOC,376,0.0774,0.0784,FILLED,376,376,1756104503601,29.1024
AI,SELL,LIMIT,IOC,76405,0.121690,0.123755,FILLED,7770,76405,1756104505293,9297.72445
ETH,SELL,LIMIT,IOC,0.210,4612.36,4629.00,FILLED,0.210,0.210,1756104507079,968.5955999999999
DOLO,SELL,LIMIT,IOC,1386,0.2840930,0.2880858,FILLED,211,1386,1756104507079,393.75289799999996
DEGEN,SELL,LIMIT,IOC,274992,0.0034940,0.0035373,FILLED,2923,274992,1756104507142,960.822048
EPIC,SELL,LIMIT,IOC,101.9,2.449400,2.486000,FILLED,31.8,101.9,1756104509300,249.59386
ONDO,SELL,LIMIT,IOC,120.2,0.9339000,0.9432000,FILLED,12.0,120.2,1756104509300,112.25478
WLD,SELL,LIMIT,IOC,19,0.9231000,0.9322000,FILLED,19,19,1756104509375,17.5389
WLFI,SELL,LIMIT,IOC,426,0.2299000,0.2349000,FILLED,426,426,1756104510438,97.9374
ETHW,SELL,LIMIT,IOC,1096,1.732200,1.757505,FILLED,34,1096,1756104510447,1898.4912
EPIC,SELL,LIMIT,IOC,1.3,2.449400,2.486700,FILLED,1.3,1.3,1756104511251,3.18422
SAPIEN,SELL,LIMIT,IOC,676,0.2158000,0.2188526,FILLED,585,676,1756104511518,145.8808
1000LUNC,SELL,LIMIT,IOC,20151,0.0581800,0.0587700,FILLED,20151,20151,1756104511580,1172.38518
ARK,SELL,LIMIT,IOC,1076,0.4472000,0.4560415,FILLED,2,1076,1756104511642,481.18719999999996
AI,SELL,LIMIT,IOC,1968,0.121940,0.123620,FILLED,351,1968,1756104512132,239.97792
INJ,SELL,LIMIT,IOC,1.3,13.703000,13.839384,FILLED,0.8,1.3,1756104512289,17.8139
OMNI,SELL,LIMIT,IOC,170.79,3.3980,3.5760,FILLED,9.56,170.79,1756104513375,580.34442
ETHBTC,SELL,LIMIT,IOC,0.97,0.041186,0.041382,FILLED,0.76,0.97,1756104513484,0.03995042
SAPIEN,SELL,LIMIT,IOC,35,0.2154000,0.2187800,FILLED,35,35,1756104513507,7.539000000000001
PLUME,SELL,LIMIT,IOC,190,0.0919400,0.0928400,FILLED,190,190,1756104513507,17.4686
PROMPT,SELL,LIMIT,IOC,22,0.3424000,0.3459000,FILLED,22,22,1756104513507,7.5328
SEI,SELL,LIMIT,IOC,154,0.2962000,0.2992000,FILLED,154,154,1756104513646,45.6148
NEIRO,SELL,LIMIT,IOC,124937,0.00036860,0.00037210,FILLED,124937,124937,1756104513646,46.0517782
OP,SELL,LIMIT,IOC,62.1,0.7467000,0.7509000,FILLED,62.1,62.1,1756104513646,46.370070000000005
RSR,SELL,LIMIT,IOC,5797,0.007971,0.008047,FILLED,3978,5797,1756104513646,46.20788700000001
DYDX,SELL,LIMIT,IOC,71.5,0.646,0.652,FILLED,71.5,71.5,1756104513646,46.189
IO,SELL,LIMIT,IOC,76.8,0.6035000,0.6092000,FILLED,76.8,76.8,1756104513646,46.348800000000004
NOT,SELL,LIMIT,IOC,56973,0.0018400,0.0018570,FILLED,56973,56973,1756104513646,104.83032
NFP,SELL,LIMIT,IOC,716.5,0.0655500,0.0665310,FILLED,412.9,716.5,1756104513646,46.966575
CRV,SELL,LIMIT,IOC,55.4,0.858,0.864,FILLED,55.4,55.4,1756104513646,47.5332
CFX,SELL,LIMIT,IOC,265,0.1815300,0.1833900,FILLED,265,265,1756104513646,48.10545
ETHUSDC,SELL,LIMIT,IOC,0.012,4611.52,4630.10,FILLED,0.012,0.012,1756104514100,55.338240000000006
GRASS,SELL,LIMIT,IOC,8.0,0.7549000,0.7624825,FILLED,1.4,8.0,1756104514163,6.0392
WLD,SELL,LIMIT,IOC,5367,0.9228000,0.9316000,FILLED,5367,5367,1756104514212,4952.6676
HOOK,SELL,LIMIT,IOC,142.9,0.110400,0.112100,FILLED,142.9,142.9,1756104514403,15.77616
MKR,SELL,LIMIT,IOC,0.137,1491.60,1499.57,FILLED,0.040,0.137,1756104515110,204.3492
WLD,SELL,LIMIT,IOC,70,0.9222000,0.9316000,FILLED,70,70,1756104515251,64.554
ILV,SELL,LIMIT,IOC,5.0,14.50200,14.71800,FILLED,2.8,5.0,1756104516084,72.51
PEOPLE,SELL,LIMIT,IOC,1879,0.01997,0.02017,FILLED,1879,1879,1756104516090,37.523630000000004
BANANA,SELL,LIMIT,IOC,0.4,21.5140000,21.8420000,FILLED,0.4,0.4,1756104517187,8.6056
COOKIE,SELL,LIMIT,IOC,3510,0.1331000,0.1344000,FILLED,1575,3510,1756104517624,467.181
CRV,SELL,LIMIT,IOC,566.5,0.858,0.864,FILLED,566.5,566.5,1756104517624,486.057
GALA,SELL,LIMIT,IOC,13189,0.01734,0.01751,FILLED,13189,13189,1756104517624,228.69726000000003
ENAUSDC,SELL,LIMIT,IOC,2312,0.6551000,0.6617000,FILLED,145,2312,1756104517624,1514.5912
SHELL,SELL,LIMIT,IOC,6130,0.1355000,0.1375000,FILLED,1281,6130,1756104519108,830.615
INJ,SELL,LIMIT,IOC,0.5,13.695000,13.829000,FILLED,0.5,0.5,1756104519140,6.8475
H,SELL,LIMIT,IOC,1645,0.0286600,0.0291200,FILLED,1645,1645,1756104519215,47.145700000000005
SSV,SELL,LIMIT,IOC,0.83,9.180000,9.272000,FILLED,0.83,0.83,1756104520166,7.6194
INJ,SELL,LIMIT,IOC,3.4,13.691000,13.829000,FILLED,0.9,3.4,1756104520261,46.5494
CFX,SELL,LIMIT,IOC,27137,0.1814700,0.1831215,FILLED,1337,27137,1756104520545,4924.55139
ENA,SELL,LIMIT,IOC,40,0.6547000,0.6612000,FILLED,40,40,1756104521203,26.188
FORTH,SELL,LIMIT,IOC,844.1,2.908000,2.950929,FILLED,59.1,844.1,1756104521215,2454.6428
XPL,SELL,LIMIT,IOC,524,0.5326000,0.5381818,FILLED,71,524,1756104521215,279.0824
ASR,SELL,LIMIT,IOC,83.9,2.766000,2.809000,FILLED,83.9,83.9,1756104521215,232.06740000000002
PHA,SELL,LIMIT,IOC,4169,0.1140400,0.1157326,FILLED,454,4169,1756104521464,475.43276000000003
ENAUSDC,SELL,LIMIT,IOC,1445,0.6550000,0.6615000,FILLED,1056,1445,1756104522190,946.475
KAS,SELL,LIMIT,IOC,361,0.0869400,0.0876900,FILLED,361,361,1756104523199,31.385340000000003
TRUMP,SELL,LIMIT,IOC,11.56,8.388000,8.473000,FILLED,11.56,11.56,1756104523582,96.96528
TST,SELL,LIMIT,IOC,3787,0.0268300,0.0272500,FILLED,3037,3787,1756104523583,101.60521
KERNEL,SELL,LIMIT,IOC,624,0.1978000,0.2006000,FILLED,226,624,1756104523583,123.4272
ETHUSDC,SELL,LIMIT,IOC,0.351,4610.30,4628.69,FILLED,0.351,0.351,1756104524119,1618.2153
